Gene_ID,Scaffold,Start,End,Strand,Length
CcGene_19257,CcContig_105537,34741,35445,-,705
CcGene_19255,CcContig_105537,18268,20282,+,2015
CcGene_19255,CcContig_105537,18268,20282,+,2015
CcGene_17287,CcContig_099907,6824,7600,-,777
CcGene_17287,CcContig_099907,6824,7600,-,777
CcGene_17289,CcContig_099907,35315,37449,-,2135
CcGene_17289,CcContig_099907,35315,37449,-,2135
CcGene_17288,CcContig_099907,10934,12422,+,1489
CcGene_17288,CcContig_099907,10934,12422,+,1489
CcGene_25406,CcContig_123153,20691,22440,+,1750
CcGene_25406,CcContig_123153,20691,22440,+,1750
CcGene_31471,CcContig_141896,45869,46208,-,340
CcGene_31471,CcContig_141896,45869,46208,-,340
CcGene_31794,CcContig_142834,18250,20077,-,1828
CcGene_31794,CcContig_142834,18250,20077,-,1828
CcGene_11880,CcContig_060349,15104,16244,+,1141
CcGene_11880,CcContig_060349,15104,16244,+,1141
CcGene_11879,CcContig_060349,10586,14433,+,3848
CcGene_11879,CcContig_060349,10586,14433,+,3848
CcGene_11881,CcContig_060349,17223,18428,-,1206
CcGene_11881,CcContig_060349,17223,18428,-,1206
CcGene_11878,CcContig_060349,8152,9376,+,1225
CcGene_11878,CcContig_060349,8152,9376,+,1225
CcGene_11882,CcContig_060349,19695,21771,-,2077
CcGene_11882,CcContig_060349,19695,21771,-,2077
CcGene_12235,CcContig_061143,5033,8386,+,3354
CcGene_12235,CcContig_061143,5033,8386,+,3354
CcGene_12236,CcContig_061143,9036,10134,-,1099
CcGene_12236,CcContig_061143,9036,10134,-,1099
CcGene_30033,CcContig_137767,85462,88360,-,2899
CcGene_30033,CcContig_137767,85462,88360,-,2899
CcGene_30032,CcContig_137767,75310,84800,+,9491
CcGene_30032,CcContig_137767,75310,84800,+,9491
CcGene_30031,CcContig_137767,50426,52408,+,1983
CcGene_30031,CcContig_137767,50426,52408,+,1983
CcGene_13991,CcContig_7180008066630,73,264,-,192
CcGene_13991,CcContig_7180008066630,73,264,-,192
CcGene_17994,CcContig_101783,23438,25546,+,2109
CcGene_17994,CcContig_101783,23438,25546,+,2109
CcGene_20825,CcContig_109871,15975,22278,-,6304
CcGene_20825,CcContig_109871,15975,22278,-,6304
CcGene_20827,CcContig_109871,29850,31918,+,2069
CcGene_20827,CcContig_109871,29850,31918,+,2069
CcGene_20826,CcContig_109871,25988,28576,+,2589
CcGene_20826,CcContig_109871,25988,28576,+,2589
CcGene_20828,CcContig_109871,32806,36194,-,3389
CcGene_20828,CcContig_109871,32806,36194,-,3389
CcGene_16932,CcContig_098796,6692,14271,+,7580
CcGene_16932,CcContig_098796,6692,14271,+,7580
CcGene_16931,CcContig_098796,4287,5876,+,1590
CcGene_16931,CcContig_098796,4287,5876,+,1590
CcGene_16930,CcContig_098796,980,2261,-,1282
CcGene_16930,CcContig_098796,980,2261,-,1282
CcGene_19153,CcContig_105236,3712,4123,-,412
CcGene_19153,CcContig_105236,3712,4123,-,412
CcGene_15602,CcContig_095245,1611,1838,+,228
CcGene_15602,CcContig_095245,1611,1838,+,228
CcGene_08873,CcContig_049402,2161,4590,+,2430
CcGene_08873,CcContig_049402,2161,4590,+,2430
CcGene_08879,CcContig_049402,66721,69163,-,2443
CcGene_08879,CcContig_049402,66721,69163,-,2443
CcGene_08875,CcContig_049402,19455,25295,-,5841
CcGene_08875,CcContig_049402,19455,25295,-,5841
CcGene_08874,CcContig_049402,6093,10651,+,4559
CcGene_08874,CcContig_049402,6093,10651,+,4559
CcGene_08876,CcContig_049402,32880,34374,+,1495
CcGene_08876,CcContig_049402,32880,34374,+,1495
CcGene_08877,CcContig_049402,51764,57903,+,6140
CcGene_08877,CcContig_049402,51764,57903,+,6140
CcGene_08878,CcContig_049402,63776,65518,-,1743
CcGene_08878,CcContig_049402,63776,65518,-,1743
CcGene_20831,CcContig_109895,948,22204,-,21257
CcGene_20831,CcContig_109895,948,22204,-,21257
CcGene_06153,CcContig_044165,59,217,+,159
CcGene_06153,CcContig_044165,59,217,+,159
CcGene_16994,CcContig_098994,90745,91221,+,477
CcGene_16994,CcContig_098994,90745,91221,+,477
CcGene_16992,CcContig_098994,65432,67691,-,2260
CcGene_16992,CcContig_098994,65432,67691,-,2260
CcGene_16995,CcContig_098994,91416,95185,-,3770
CcGene_16995,CcContig_098994,91416,95185,-,3770
CcGene_16993,CcContig_098994,69093,71440,-,2348
CcGene_16993,CcContig_098994,69093,71440,-,2348
CcGene_16990,CcContig_098994,29175,32317,+,3143
CcGene_16990,CcContig_098994,29175,32317,+,3143
CcGene_16991,CcContig_098994,44351,49418,+,5068
CcGene_16991,CcContig_098994,44351,49418,+,5068
CcGene_07839,CcContig_048296,16166,20352,+,4187
CcGene_07839,CcContig_048296,16166,20352,+,4187
CcGene_11303,CcContig_059589,35046,37091,-,2046
CcGene_11303,CcContig_059589,35046,37091,-,2046
CcGene_04861,CcContig_028804,648,923,+,276
CcGene_04861,CcContig_028804,648,923,+,276
CcGene_31998,CcContig_143445,31551,34899,-,3349
CcGene_31998,CcContig_143445,31551,34899,-,3349
CcGene_31997,CcContig_143445,22297,23168,-,872
CcGene_31997,CcContig_143445,22297,23168,-,872
CcGene_32004,CcContig_143445,100465,108498,+,8034
CcGene_32004,CcContig_143445,100465,108498,+,8034
CcGene_32000,CcContig_143445,50315,53943,-,3629
CcGene_32000,CcContig_143445,50315,53943,-,3629
CcGene_32003,CcContig_143445,92793,93474,+,682
CcGene_32003,CcContig_143445,92793,93474,+,682
CcGene_32002,CcContig_143445,71155,75500,-,4346
CcGene_32002,CcContig_143445,71155,75500,-,4346
CcGene_32001,CcContig_143445,64534,69343,-,4810
CcGene_32001,CcContig_143445,64534,69343,-,4810
CcGene_31999,CcContig_143445,47730,50108,-,2379
CcGene_31999,CcContig_143445,47730,50108,-,2379
CcGene_32005,CcContig_143445,113434,114723,+,1290
CcGene_32005,CcContig_143445,113434,114723,+,1290
CcGene_06339,CcContig_046513,85,1193,+,1109
CcGene_06339,CcContig_046513,85,1193,+,1109
CcGene_06340,CcContig_046513,2297,4849,-,2553
CcGene_06340,CcContig_046513,2297,4849,-,2553
CcGene_02666,CcContig_006433,1,830,-,830
CcGene_02666,CcContig_006433,1,830,-,830
CcGene_03476,CcContig_010117,10303,18180,-,7878
CcGene_03476,CcContig_010117,10303,18180,-,7878
CcGene_03475,CcContig_010117,8019,9119,+,1101
CcGene_03475,CcContig_010117,8019,9119,+,1101
CcGene_23108,CcContig_116585,13653,16670,+,3018
CcGene_23108,CcContig_116585,13653,16670,+,3018
CcGene_23107,CcContig_116585,12972,13498,+,527
CcGene_23107,CcContig_116585,12972,13498,+,527
CcGene_22719,CcContig_115690,11510,14389,-,2880
CcGene_22719,CcContig_115690,11510,14389,-,2880
CcGene_26551,CcContig_127003,54085,54924,+,840
CcGene_26551,CcContig_127003,54085,54924,+,840
CcGene_02788,CcContig_006503,11209,15256,+,4048
CcGene_02788,CcContig_006503,11209,15256,+,4048
CcGene_07837,CcContig_048279,8498,10216,-,1719
CcGene_07837,CcContig_048279,8498,10216,-,1719
CcGene_28553,CcContig_133461,6615,8216,+,1602
CcGene_28553,CcContig_133461,6615,8216,+,1602
CcGene_12496,CcContig_062752,1618,3316,+,1699
CcGene_12496,CcContig_062752,1618,3316,+,1699
CcGene_12497,CcContig_062752,4660,9794,+,5135
CcGene_12497,CcContig_062752,4660,9794,+,5135
CcGene_05507,CcContig_035267,363,1854,-,1492
CcGene_05507,CcContig_035267,363,1854,-,1492
CcGene_03732,CcContig_012926,141,308,+,168
CcGene_03732,CcContig_012926,141,308,+,168
CcGene_03903,CcContig_015205,2855,9071,-,6217
CcGene_03903,CcContig_015205,2855,9071,-,6217
CcGene_12398,CcContig_061723,3556,3873,-,318
CcGene_12398,CcContig_061723,3556,3873,-,318
CcGene_04778,CcContig_027536,16106,17664,-,1559
CcGene_04778,CcContig_027536,16106,17664,-,1559
CcGene_04777,CcContig_027536,10946,13794,+,2849
CcGene_04777,CcContig_027536,10946,13794,+,2849
CcGene_05267,CcContig_034180,1250,17080,+,15831
CcGene_05267,CcContig_034180,1250,17080,+,15831
CcGene_05269,CcContig_034180,28083,29949,+,1867
CcGene_05269,CcContig_034180,28083,29949,+,1867
CcGene_05268,CcContig_034180,17489,18250,-,762
CcGene_05268,CcContig_034180,17489,18250,-,762
CcGene_10006,CcContig_051309,45822,48146,-,2325
CcGene_10006,CcContig_051309,45822,48146,-,2325
CcGene_10004,CcContig_051309,8509,9497,-,989
CcGene_10004,CcContig_051309,8509,9497,-,989
CcGene_10005,CcContig_051309,39505,44752,+,5248
CcGene_10005,CcContig_051309,39505,44752,+,5248
CcGene_15985,CcContig_096387,1656,5133,-,3478
CcGene_15985,CcContig_096387,1656,5133,-,3478
CcGene_15986,CcContig_096387,7423,8897,-,1475
CcGene_15986,CcContig_096387,7423,8897,-,1475
CcGene_10964,CcContig_058251,13475,19549,+,6075
CcGene_10964,CcContig_058251,13475,19549,+,6075
CcGene_10966,CcContig_058251,31247,36287,-,5041
CcGene_10966,CcContig_058251,31247,36287,-,5041
CcGene_10965,CcContig_058251,23196,29369,-,6174
CcGene_10965,CcContig_058251,23196,29369,-,6174
CcGene_06400,CcContig_046732,7703,8952,+,1250
CcGene_06400,CcContig_046732,7703,8952,+,1250
CcGene_21196,CcContig_111108,4596,6037,-,1442
CcGene_21196,CcContig_111108,4596,6037,-,1442
CcGene_10642,CcContig_054308,129,637,-,509
CcGene_10642,CcContig_054308,129,637,-,509
CcGene_19584,CcContig_106382,12486,14449,-,1964
CcGene_19584,CcContig_106382,12486,14449,-,1964
CcGene_19582,CcContig_106382,2185,2426,-,242
CcGene_19582,CcContig_106382,2185,2426,-,242
CcGene_19583,CcContig_106382,4206,4645,+,440
CcGene_19583,CcContig_106382,4206,4645,+,440
CcGene_33092,CcContig_146260,1573,5818,+,4246
CcGene_33092,CcContig_146260,1573,5818,+,4246
CcGene_33093,CcContig_146260,16535,22119,-,5585
CcGene_33093,CcContig_146260,16535,22119,-,5585
CcGene_30619,CcContig_139064,64793,80690,-,15898
CcGene_30619,CcContig_139064,64793,80690,-,15898
CcGene_30620,CcContig_139064,82528,83070,-,543
CcGene_30620,CcContig_139064,82528,83070,-,543
CcGene_04751,CcContig_027392,3962,4618,+,657
CcGene_04751,CcContig_027392,3962,4618,+,657
CcGene_12137,CcContig_060845,27773,30615,-,2843
CcGene_12137,CcContig_060845,27773,30615,-,2843
CcGene_12136,CcContig_060845,19022,26874,+,7853
CcGene_12136,CcContig_060845,19022,26874,+,7853
CcGene_12135,CcContig_060845,8553,18062,+,9510
CcGene_12135,CcContig_060845,8553,18062,+,9510
CcGene_04262,CcContig_020433,4069,9257,+,5189
CcGene_04262,CcContig_020433,4069,9257,+,5189
CcGene_04263,CcContig_020433,10023,13866,-,3844
CcGene_04263,CcContig_020433,10023,13866,-,3844
CcGene_10170,CcContig_052044,11781,14113,-,2333
CcGene_10170,CcContig_052044,11781,14113,-,2333
CcGene_10171,CcContig_052044,14998,22454,-,7457
CcGene_10171,CcContig_052044,14998,22454,-,7457
CcGene_10169,CcContig_052044,8473,9586,-,1114
CcGene_10169,CcContig_052044,8473,9586,-,1114
CcGene_10173,CcContig_052044,40537,50016,+,9480
CcGene_10173,CcContig_052044,40537,50016,+,9480
CcGene_10172,CcContig_052044,31904,35564,+,3661
CcGene_10172,CcContig_052044,31904,35564,+,3661
CcGene_10174,CcContig_052044,52156,56188,-,4033
CcGene_10174,CcContig_052044,52156,56188,-,4033
CcGene_10168,CcContig_052044,6808,7530,+,723
CcGene_10168,CcContig_052044,6808,7530,+,723
CcGene_19373,CcContig_105819,1223,1994,+,772
CcGene_19373,CcContig_105819,1223,1994,+,772
CcGene_26276,CcContig_126035,1153,3011,-,1859
CcGene_26276,CcContig_126035,1153,3011,-,1859
CcGene_25606,CcContig_124000,593,850,-,258
CcGene_25606,CcContig_124000,593,850,-,258
CcGene_01165,CcContig_003003,3870,5640,+,1771
CcGene_01165,CcContig_003003,3870,5640,+,1771
CcGene_03519,CcContig_010164,8439,16342,-,7904
CcGene_03519,CcContig_010164,8439,16342,-,7904
CcGene_03520,CcContig_010164,28353,30741,+,2389
CcGene_03520,CcContig_010164,28353,30741,+,2389
CcGene_03522,CcContig_010164,35728,39846,-,4119
CcGene_03522,CcContig_010164,35728,39846,-,4119
CcGene_03521,CcContig_010164,31342,33074,-,1733
CcGene_03521,CcContig_010164,31342,33074,-,1733
CcGene_03518,CcContig_010164,3930,5389,-,1460
CcGene_03518,CcContig_010164,3930,5389,-,1460
CcGene_02451,CcContig_005726,19466,21204,+,1739
CcGene_02451,CcContig_005726,19466,21204,+,1739
CcGene_02450,CcContig_005726,6091,15228,-,9138
CcGene_02450,CcContig_005726,6091,15228,-,9138
CcGene_01582,CcContig_003892,99488,103523,-,4036
CcGene_01582,CcContig_003892,99488,103523,-,4036
CcGene_01584,CcContig_003892,35376,39263,+,3888
CcGene_01584,CcContig_003892,35376,39263,+,3888
CcGene_01585,CcContig_003892,40537,43802,-,3266
CcGene_01585,CcContig_003892,40537,43802,-,3266
CcGene_01589,CcContig_003892,73236,74044,+,809
CcGene_01589,CcContig_003892,73236,74044,+,809
CcGene_01583,CcContig_003892,12659,18112,-,5454
CcGene_01583,CcContig_003892,12659,18112,-,5454
CcGene_01581,CcContig_003892,6985,10096,-,3112
CcGene_01581,CcContig_003892,6985,10096,-,3112
CcGene_01588,CcContig_003892,67898,69459,-,1562
CcGene_01588,CcContig_003892,67898,69459,-,1562
CcGene_01586,CcContig_003892,46618,49954,+,3337
CcGene_01586,CcContig_003892,46618,49954,+,3337
CcGene_01587,CcContig_003892,50479,53367,-,2889
CcGene_01587,CcContig_003892,50479,53367,-,2889
CcGene_01590,CcContig_003892,93316,98553,-,5238
CcGene_01590,CcContig_003892,93316,98553,-,5238
CcGene_29474,CcContig_136581,44556,46956,+,2401
CcGene_29474,CcContig_136581,44556,46956,+,2401
CcGene_23741,CcContig_118466,29535,32003,+,2469
CcGene_23741,CcContig_118466,29535,32003,+,2469
CcGene_10098,CcContig_051881,9812,16069,+,6258
CcGene_10098,CcContig_051881,9812,16069,+,6258
CcGene_13356,CcContig_7180008056859,7,825,-,819
CcGene_13356,CcContig_7180008056859,7,825,-,819
CcGene_13357,CcContig_7180008056859,912,1934,+,1023
CcGene_13357,CcContig_7180008056859,912,1934,+,1023
CcGene_13419,CcContig_077813,160,441,-,282
CcGene_13419,CcContig_077813,160,441,-,282
CcGene_10929,CcContig_058049,3498,6739,+,3242
CcGene_10929,CcContig_058049,3498,6739,+,3242
CcGene_04314,CcContig_022374,52,713,+,662
CcGene_04314,CcContig_022374,52,713,+,662
CcGene_24773,CcContig_121502,1759,2079,-,321
CcGene_24773,CcContig_121502,1759,2079,-,321
CcGene_20903,CcContig_7180008091754,4510,6471,+,1962
CcGene_20903,CcContig_7180008091754,4510,6471,+,1962
CcGene_22938,CcContig_116288,48159,50986,-,2828
CcGene_22938,CcContig_116288,48159,50986,-,2828
CcGene_22937,CcContig_116288,36643,46380,+,9738
CcGene_22937,CcContig_116288,36643,46380,+,9738
CcGene_15515,CcContig_094995,325,1768,+,1444
CcGene_15515,CcContig_094995,325,1768,+,1444
CcGene_05422,CcContig_034759,1209,1800,-,592
CcGene_05422,CcContig_034759,1209,1800,-,592
CcGene_03602,CcContig_010605,7327,11297,+,3971
CcGene_03602,CcContig_010605,7327,11297,+,3971
CcGene_00177,CcContig_000841,3967,6400,-,2434
CcGene_00177,CcContig_000841,3967,6400,-,2434
CcGene_08540,CcContig_049052,16811,20927,+,4117
CcGene_08540,CcContig_049052,16811,20927,+,4117
CcGene_10518,CcContig_053762,1299,3505,+,2207
CcGene_10518,CcContig_053762,1299,3505,+,2207
CcGene_10519,CcContig_053762,11204,13858,+,2655
CcGene_10519,CcContig_053762,11204,13858,+,2655
CcGene_21458,CcContig_111666,42654,43721,-,1068
CcGene_21458,CcContig_111666,42654,43721,-,1068
CcGene_21456,CcContig_111666,30463,36305,+,5843
CcGene_21456,CcContig_111666,30463,36305,+,5843
CcGene_21457,CcContig_111666,37097,39010,-,1914
CcGene_21457,CcContig_111666,37097,39010,-,1914
CcGene_01741,CcContig_003994,2929,9133,-,6205
CcGene_01741,CcContig_003994,2929,9133,-,6205
CcGene_08305,CcContig_048788,1148,2622,-,1475
CcGene_08305,CcContig_048788,1148,2622,-,1475
CcGene_18663,CcContig_103758,2719,2931,-,213
CcGene_18663,CcContig_103758,2719,2931,-,213
CcGene_20142,CcContig_108031,12724,14698,+,1975
CcGene_20142,CcContig_108031,12724,14698,+,1975
CcGene_04112,CcContig_016365,1199,1486,-,288
CcGene_04112,CcContig_016365,1199,1486,-,288
CcGene_24442,CcContig_120362,33973,38399,+,4427
CcGene_24442,CcContig_120362,33973,38399,+,4427
CcGene_24441,CcContig_120362,15004,21694,-,6691
CcGene_24441,CcContig_120362,15004,21694,-,6691
CcGene_02912,CcContig_006866,3224,3877,-,654
CcGene_02912,CcContig_006866,3224,3877,-,654
CcGene_24361,CcContig_120107,12080,15204,-,3125
CcGene_24361,CcContig_120107,12080,15204,-,3125
CcGene_24360,CcContig_120107,5392,6376,-,985
CcGene_24360,CcContig_120107,5392,6376,-,985
CcGene_00220,CcContig_000957,11767,13329,+,1563
CcGene_00220,CcContig_000957,11767,13329,+,1563
CcGene_04629,CcContig_027075,1161,3046,-,1886
CcGene_04629,CcContig_027075,1161,3046,-,1886
CcGene_27690,CcContig_129634,30360,31502,+,1143
CcGene_27690,CcContig_129634,30360,31502,+,1143
CcGene_27689,CcContig_129634,22829,23239,+,411
CcGene_27689,CcContig_129634,22829,23239,+,411
CcGene_27897,CcContig_130401,23785,24228,-,444
CcGene_27897,CcContig_130401,23785,24228,-,444
CcGene_27898,CcContig_130401,50678,54400,+,3723
CcGene_27898,CcContig_130401,50678,54400,+,3723
CcGene_27895,CcContig_130401,16427,16980,+,554
CcGene_27895,CcContig_130401,16427,16980,+,554
CcGene_27896,CcContig_130401,20476,20924,-,449
CcGene_27896,CcContig_130401,20476,20924,-,449
CcGene_27894,CcContig_130401,7912,9892,-,1981
CcGene_27894,CcContig_130401,7912,9892,-,1981
CcGene_15905,CcContig_096155,23894,26378,-,2485
CcGene_15905,CcContig_096155,23894,26378,-,2485
CcGene_15904,CcContig_096155,5696,12771,+,7076
CcGene_15904,CcContig_096155,5696,12771,+,7076
CcGene_08423,CcContig_048866,19734,22332,+,2599
CcGene_08423,CcContig_048866,19734,22332,+,2599
CcGene_08425,CcContig_048866,44735,55285,+,10551
CcGene_08425,CcContig_048866,44735,55285,+,10551
CcGene_08424,CcContig_048866,33872,37358,+,3487
CcGene_08424,CcContig_048866,33872,37358,+,3487
CcGene_08420,CcContig_048866,1717,7541,+,5825
CcGene_08420,CcContig_048866,1717,7541,+,5825
CcGene_08422,CcContig_048866,15842,17239,-,1398
CcGene_08422,CcContig_048866,15842,17239,-,1398
CcGene_08421,CcContig_048866,12913,14863,+,1951
CcGene_08421,CcContig_048866,12913,14863,+,1951
CcGene_25938,CcContig_125164,7,608,+,602
CcGene_25938,CcContig_125164,7,608,+,602
CcGene_14055,CcContig_086726,21733,23071,+,1339
CcGene_14055,CcContig_086726,21733,23071,+,1339
CcGene_14054,CcContig_086726,5775,6498,-,724
CcGene_14054,CcContig_086726,5775,6498,-,724
CcGene_20321,CcContig_108404,21940,25313,+,3374
CcGene_20321,CcContig_108404,21940,25313,+,3374
CcGene_20322,CcContig_108404,27701,29695,-,1995
CcGene_20322,CcContig_108404,27701,29695,-,1995
CcGene_01920,CcContig_7180007906075,3325,5885,+,2561
CcGene_01920,CcContig_7180007906075,3325,5885,+,2561
CcGene_01921,CcContig_7180007906075,8539,10720,-,2182
CcGene_01921,CcContig_7180007906075,8539,10720,-,2182
CcGene_01922,CcContig_7180007906075,10841,12306,+,1466
CcGene_01922,CcContig_7180007906075,10841,12306,+,1466
CcGene_09071,CcContig_049669,29034,34219,+,5186
CcGene_09071,CcContig_049669,29034,34219,+,5186
CcGene_09069,CcContig_049669,5849,13976,+,8128
CcGene_09069,CcContig_049669,5849,13976,+,8128
CcGene_09070,CcContig_049669,22262,26006,+,3745
CcGene_09070,CcContig_049669,22262,26006,+,3745
CcGene_09072,CcContig_049669,36049,42701,-,6653
CcGene_09072,CcContig_049669,36049,42701,-,6653
CcGene_09073,CcContig_049669,43454,44372,-,919
CcGene_09073,CcContig_049669,43454,44372,-,919
CcGene_05241,CcContig_034121,976,7552,-,6577
CcGene_05241,CcContig_034121,976,7552,-,6577
CcGene_03721,CcContig_012596,1166,1369,+,204
CcGene_03721,CcContig_012596,1166,1369,+,204
CcGene_10086,CcContig_051755,20503,23282,-,2780
CcGene_10086,CcContig_051755,20503,23282,-,2780
CcGene_10087,CcContig_051755,32151,34627,-,2477
CcGene_10087,CcContig_051755,32151,34627,-,2477
CcGene_28010,CcContig_131135,25765,27409,+,1645
CcGene_28010,CcContig_131135,25765,27409,+,1645
CcGene_22846,CcContig_116169,8570,23250,-,14681
CcGene_22846,CcContig_116169,8570,23250,-,14681
CcGene_23882,CcContig_118727,60557,62219,+,1663
CcGene_23882,CcContig_118727,60557,62219,+,1663
CcGene_23880,CcContig_118727,42469,46173,+,3705
CcGene_23880,CcContig_118727,42469,46173,+,3705
CcGene_23881,CcContig_118727,47468,51055,-,3588
CcGene_23881,CcContig_118727,47468,51055,-,3588
CcGene_23879,CcContig_118727,38056,39923,+,1868
CcGene_23879,CcContig_118727,38056,39923,+,1868
CcGene_23883,CcContig_118727,77130,78539,+,1410
CcGene_23883,CcContig_118727,77130,78539,+,1410
CcGene_23884,CcContig_118727,79864,83693,-,3830
CcGene_23884,CcContig_118727,79864,83693,-,3830
CcGene_08119,CcContig_048627,42704,44220,-,1517
CcGene_08119,CcContig_048627,42704,44220,-,1517
CcGene_08117,CcContig_048627,29099,33959,+,4861
CcGene_08117,CcContig_048627,29099,33959,+,4861
CcGene_08116,CcContig_048627,9023,14084,+,5062
CcGene_08116,CcContig_048627,9023,14084,+,5062
CcGene_08118,CcContig_048627,36839,42054,+,5216
CcGene_08118,CcContig_048627,36839,42054,+,5216
CcGene_20708,CcContig_109439,11444,13290,-,1847
CcGene_20708,CcContig_109439,11444,13290,-,1847
CcGene_20707,CcContig_109439,6147,10127,+,3981
CcGene_20707,CcContig_109439,6147,10127,+,3981
CcGene_23148,CcContig_116817,26060,27197,+,1138
CcGene_23148,CcContig_116817,26060,27197,+,1138
CcGene_23147,CcContig_116817,11858,12884,+,1027
CcGene_23147,CcContig_116817,11858,12884,+,1027
CcGene_09201,CcContig_7180008023993,876,1932,-,1057
CcGene_09201,CcContig_7180008023993,876,1932,-,1057
CcGene_24156,CcContig_7180008101122,888,25926,+,25039
CcGene_24156,CcContig_7180008101122,888,25926,+,25039
CcGene_07974,CcContig_7180008022445,1962,4936,-,2975
CcGene_07974,CcContig_7180008022445,1962,4936,-,2975
CcGene_32852,CcContig_145481,24637,28174,+,3538
CcGene_32852,CcContig_145481,24637,28174,+,3538
CcGene_13533,CcContig_079467,936,1298,-,363
CcGene_13533,CcContig_079467,936,1298,-,363
CcGene_32604,CcContig_144910,28656,37143,+,8488
CcGene_32604,CcContig_144910,28656,37143,+,8488
CcGene_32603,CcContig_144910,14333,22412,+,8080
CcGene_32603,CcContig_144910,14333,22412,+,8080
CcGene_19886,CcContig_107293,1527,9942,+,8416
CcGene_19886,CcContig_107293,1527,9942,+,8416
CcGene_03226,CcContig_008039,12164,23861,-,11698
CcGene_03226,CcContig_008039,12164,23861,-,11698
CcGene_14380,CcContig_089354,3727,4351,-,625
CcGene_14380,CcContig_089354,3727,4351,-,625
CcGene_04074,CcContig_015708,3402,3931,+,530
CcGene_04074,CcContig_015708,3402,3931,+,530
CcGene_23589,CcContig_118140,6127,7350,-,1224
CcGene_23589,CcContig_118140,6127,7350,-,1224
CcGene_24349,CcContig_120067,10984,11497,-,514
CcGene_24349,CcContig_120067,10984,11497,-,514
CcGene_24348,CcContig_120067,6037,9363,+,3327
CcGene_24348,CcContig_120067,6037,9363,+,3327
CcGene_25690,CcContig_124352,1942,3098,+,1157
CcGene_25690,CcContig_124352,1942,3098,+,1157
CcGene_16118,CcContig_096886,17345,18583,-,1239
CcGene_16118,CcContig_096886,17345,18583,-,1239
CcGene_23292,CcContig_117046,6084,7172,+,1089
CcGene_23292,CcContig_117046,6084,7172,+,1089
CcGene_23293,CcContig_117046,8516,14061,-,5546
CcGene_23293,CcContig_117046,8516,14061,-,5546
CcGene_21037,CcContig_110512,18734,19250,-,517
CcGene_21037,CcContig_110512,18734,19250,-,517
CcGene_18834,CcContig_104318,8403,13226,-,4824
CcGene_18834,CcContig_104318,8403,13226,-,4824
CcGene_20187,CcContig_108160,519,1436,-,918
CcGene_20187,CcContig_108160,519,1436,-,918
CcGene_07510,CcContig_047859,25,1966,+,1942
CcGene_07510,CcContig_047859,25,1966,+,1942
CcGene_13891,CcContig_085208,153,998,+,846
CcGene_13891,CcContig_085208,153,998,+,846
CcGene_12612,CcContig_065611,500,3111,-,2612
CcGene_12612,CcContig_065611,500,3111,-,2612
CcGene_22607,CcContig_115309,3501,13415,+,9915
CcGene_22607,CcContig_115309,3501,13415,+,9915
CcGene_13942,CcContig_085897,2710,6717,-,4008
CcGene_13942,CcContig_085897,2710,6717,-,4008
CcGene_25035,CcContig_122106,52868,55957,+,3090
CcGene_25035,CcContig_122106,52868,55957,+,3090
CcGene_25033,CcContig_122106,37919,40629,-,2711
CcGene_25033,CcContig_122106,37919,40629,-,2711
CcGene_25034,CcContig_122106,45911,48309,+,2399
CcGene_25034,CcContig_122106,45911,48309,+,2399
CcGene_25036,CcContig_122106,63673,68234,-,4562
CcGene_25036,CcContig_122106,63673,68234,-,4562
CcGene_12088,CcContig_060731,1278,2648,+,1371
CcGene_12088,CcContig_060731,1278,2648,+,1371
CcGene_00153,CcContig_000765,1163,9101,+,7939
CcGene_00153,CcContig_000765,1163,9101,+,7939
CcGene_27679,CcContig_129596,5147,12463,-,7317
CcGene_27679,CcContig_129596,5147,12463,-,7317
CcGene_15894,CcContig_096138,17219,21804,-,4586
CcGene_15894,CcContig_096138,17219,21804,-,4586
CcGene_15895,CcContig_096138,44693,52373,-,7681
CcGene_15895,CcContig_096138,44693,52373,-,7681
CcGene_15893,CcContig_096138,16346,16700,+,355
CcGene_15893,CcContig_096138,16346,16700,+,355
CcGene_00795,CcContig_002280,22936,27355,-,4420
CcGene_00795,CcContig_002280,22936,27355,-,4420
CcGene_00796,CcContig_002280,30620,32218,-,1599
CcGene_00796,CcContig_002280,30620,32218,-,1599
CcGene_00794,CcContig_002280,944,11189,-,10246
CcGene_00794,CcContig_002280,944,11189,-,10246
CcGene_27070,CcContig_128300,25310,29451,-,4142
CcGene_27070,CcContig_128300,25310,29451,-,4142
CcGene_27069,CcContig_128300,18622,21549,+,2928
CcGene_27069,CcContig_128300,18622,21549,+,2928
CcGene_27068,CcContig_128300,15189,16978,+,1790
CcGene_27068,CcContig_128300,15189,16978,+,1790
CcGene_27067,CcContig_128300,7495,10930,+,3436
CcGene_27067,CcContig_128300,7495,10930,+,3436
CcGene_27071,CcContig_128300,32976,34195,+,1220
CcGene_27071,CcContig_128300,32976,34195,+,1220
CcGene_12165,CcContig_060870,207,593,-,387
CcGene_12165,CcContig_060870,207,593,-,387
CcGene_12166,CcContig_060870,1741,6423,-,4683
CcGene_12166,CcContig_060870,1741,6423,-,4683
CcGene_11675,CcContig_060040,11293,13525,-,2233
CcGene_11675,CcContig_060040,11293,13525,-,2233
CcGene_11674,CcContig_060040,6711,10910,+,4200
CcGene_11674,CcContig_060040,6711,10910,+,4200
CcGene_11676,CcContig_060040,16448,21816,-,5369
